"","icc","FeatureName"
"129",0.987526811243694,"wavelet.LLH_glcm_ClusterTendency"
"130",0.991447755813329,"wavelet.LLH_glcm_Contrast"
"131",0.982699117137179,"wavelet.LLH_glcm_Correlation"
"132",0.994276505608467,"wavelet.LLH_glcm_DifferenceAverage"
"133",0.995309569043244,"wavelet.LLH_glcm_DifferenceEntropy"
"134",0.991076578142588,"wavelet.LLH_glcm_DifferenceVariance"
"135",0.996740188817631,"wavelet.LLH_glcm_Id"
"136",0.99679615464071,"wavelet.LLH_glcm_Idm"
"137",0.980607291362615,"wavelet.LLH_glcm_Idmn"
"138",0.980725631067089,"wavelet.LLH_glcm_Idn"
"139",0.98304419882456,"wavelet.LLH_glcm_Imc1"
"140",0.991467379345661,"wavelet.LLH_glcm_Imc2"
"141",0.994245323086395,"wavelet.LLH_glcm_InverseVariance"
"142",0.792914416536115,"wavelet.LLH_glcm_JointAverage"
"143",0.996046958921157,"wavelet.LLH_glcm_JointEnergy"
"144",0.995338077257579,"wavelet.LLH_glcm_JointEntropy"
"145",0.815964042780951,"wavelet.LLH_glcm_MCC"
"146",0.995550942927973,"wavelet.LLH_glcm_MaximumProbability"
"147",0.792914416873303,"wavelet.LLH_glcm_SumAverage"
"148",0.994310026590064,"wavelet.LLH_glcm_SumEntropy"
"149",0.990130653564341,"wavelet.LLH_glcm_SumSquares"
"150",0.998226213326809,"wavelet.LLH_glrlm_GrayLevelNonUniformity"
"151",0.993264761329892,"wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized"
"152",0.965104446948387,"wavelet.LLH_glrlm_GrayLevelVariance"
"153",0.755650442631861,"wavelet.LLH_glrlm_HighGrayLevelRunEmphasis"
"154",0.997714700840017,"wavelet.LLH_glrlm_LongRunEmphasis"
"155",0.660232924958757,"wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis"
"156",0.948677533830741,"wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis"
"157",0.976224563573366,"wavelet.LLH_glrlm_LowGrayLevelRunEmphasis"
"158",0.989930122985976,"wavelet.LLH_glrlm_RunEntropy"
"159",0.995398922203457,"wavelet.LLH_glrlm_RunLengthNonUniformity"
"160",0.996236315859064,"wavelet.LLH_glrlm_RunLengthNonUniformityNormalized"
"161",0.996782781613636,"wavelet.LLH_glrlm_RunPercentage"
"162",0.998293482074187,"wavelet.LLH_glrlm_RunVariance"
"163",0.996502052315506,"wavelet.LLH_glrlm_ShortRunEmphasis"
"164",0.786659570623218,"wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis"
"165",0.979676009530582,"wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis"
"166",0.99339813231461,"wavelet.LLH_glszm_GrayLevelNonUniformity"
"167",0.990897988435828,"wavelet.LLH_glszm_GrayLevelNonUniformityNormalized"
"168",0.976850905059104,"wavelet.LLH_glszm_GrayLevelVariance"
"169",0.802005156399521,"wavelet.LLH_glszm_HighGrayLevelZoneEmphasis"
"170",0.998206812846355,"wavelet.LLH_glszm_LargeAreaEmphasis"
"171",0.971667849600163,"wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis"
"172",0.994011548957813,"wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis"
"173",0.970003206041803,"wavelet.LLH_glszm_LowGrayLevelZoneEmphasis"
"174",0.993672432466846,"wavelet.LLH_glszm_SizeZoneNonUniformity"
"175",0.97693728266658,"wavelet.LLH_glszm_SizeZoneNonUniformityNormalized"
"176",0.981237752902097,"wavelet.LLH_glszm_SmallAreaEmphasis"
"177",0.848887766488184,"wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis"
"178",0.936241207151452,"wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis"
"179",0.980491564976809,"wavelet.LLH_glszm_ZoneEntropy"
"180",0.988697019341217,"wavelet.LLH_glszm_ZonePercentage"
"181",0.998217444516461,"wavelet.LLH_glszm_ZoneVariance"
"182",0.988521118913177,"wavelet.LLH_gldm_DependenceEntropy"
"183",0.995619137648641,"wavelet.LLH_gldm_DependenceNonUniformity"
"184",0.991434237889174,"wavelet.LLH_gldm_DependenceNonUniformityNormalized"
"185",0.997194178302602,"wavelet.LLH_gldm_DependenceVariance"
"186",0.99856912889905,"wavelet.LLH_gldm_GrayLevelNonUniformity"
